Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	LR	PValue	FDR	significance
ENSG00000106018	7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7	159028175;159030455;159030518;159031828;159031828;159031828;159031938;159031938;159031938;159034213;159034213;159034213;159034581;159034581;159034581;159035952;159035952;159035952;159036752;159036752;159036752;159043035;159043035;159043035;159058481;159058481;159058481;159096835;159103757;159103757;159109812;159109812;159116922;159142446;159142446;159142446;159144298;159144721;159144721	159030789;159030789;159030789;159031869;159031869;159031869;159032067;159032067;159032067;159034304;159034304;159034304;159034650;159034650;159034650;159036012;159036012;159036012;159036902;159036902;159036902;159043176;159043176;159043176;159058578;159058578;159058578;159097204;159103854;159103854;159109919;159109919;159117406;159142545;159142545;159142545;159144859;159144852;159144867	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5132	-5.033925852358764	4.068886685367397	21.802244865315757	3.0224629399108376e-6	4.689067895371048e-4	Downregulated
ENSG00000137745	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	102942995;102944330;102945119;102945646;102945646;102947891;102947891;102949025;102949025;102950110;102950110;102952012;102952012;102954156;102954156;102954458;102954458;102955252;102955252;102955586;102955586	102944366;102944366;102945236;102945749;102945749;102948050;102948050;102949158;102949158;102950227;102950227;102952173;102952173;102954281;102954281;102954606;102954606;102955493;102955493;102955705;102955732	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2832	-5.193909228077999	1.5639572382072398	21.755799138918732	3.0965244933206174e-6	4.7790764291472137e-4	Downregulated
ENSG00000165325	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	93329971;93329990;93329998;93329999;93330602;93330645;93330742;93332213;93332216;93332216;93332216;93332216;93332216;93332216;93332216;93332216;93332222;93352303;93352303;93355371;93355371;93355371;93355371;93355371;93355371;93355371;93355371;93355371;93356948;93356948;93356948;93356948;93356948;93356948;93356948;93356948;93364160;93364160;93364160;93364160;93364160;93364160;93364160;93370073;93370073;93370073;93370073;93370073;93370073;93370073;93371038;93371038;93371038;93371038;93371038;93371038;93371038;93383468;93385398;93385398;93385398;93385398;93385398;93385398;93385398;93385398;93389020;93389020;93389020;93389020;93389020;93389020;93389020;93389020;93394457;93394459;93394459;93394459;93394459;93394459;93394459;93396239;93396239;93396239;93396239;93396239;93396239;93396239;93408231;93408231;93408231;93408231;93408231;93408231;93411059;93415000;93415000;93415000;93415000;93415000;93415000;93437502;93437543;93437543;93437543;93437543;93437543	93330092;93330092;93330241;93330092;93330778;93330772;93330772;93332288;93332288;93332288;93332288;93332288;93332288;93332288;93332288;93332288;93332288;93352511;93352408;93355542;93355542;93355542;93355542;93355527;93355542;93355542;93355542;93355542;93357043;93357475;93357043;93357043;93357043;93357043;93357043;93357043;93364294;93364294;93364294;93364294;93364294;93364294;93364294;93370186;93370186;93370186;93370186;93370186;93370186;93370186;93371280;93371280;93371280;93371280;93371280;93371280;93371280;93383610;93385543;93385543;93385543;93385543;93385543;93385543;93385543;93385543;93389125;93389071;93389125;93389125;93389125;93389125;93389125;93389125;93394656;93394656;93394656;93394656;93394656;93394656;93394656;93396325;93396325;93396325;93396325;93396367;93396325;93396325;93408427;93408457;93408427;93408407;93408427;93408427;93411222;93415114;93415114;93415114;93415114;93415200;93415114;93438487;93438470;93437702;93438470;93438487;93437702	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4227	-7.110393428976116	-1.3638662608152554	21.723974305262345	3.148320488519103e-6	4.8339702263669346e-4	Downregulated
ENSG00000157005	3;3	187668912;187670154	187669277;187670394	-;-	607	5.318576804963067	1.2259582092371322	21.589713221707214	3.37657972378232e-6	5.157855396528408e-4	Upregulated
ENSG00000211625	2;2	90038848;90039181	90038993;90039479	+;+	445	-5.206949327139848	1.0073478060928756	21.494816509587842	3.5478637865626087e-6	5.391847888282675e-4	Downregulated
ENSG00000164451	6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6	116529013;116529032;116529046;116529046;116543765;116543765;116543765;116543765;116553751;116554191;116554285;116557825;116557825;116557825;116557825;116557825	116529190;116529190;116529135;116529190;116543872;116543872;116543872;116543872;116554351;116554351;116554351;116558575;116561127;116558588;116558868;116558194	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4190	-7.0561483251414865	-1.3953977179717905	21.462356545061205	3.6084319904790368e-6	5.456059071086248e-4	Downregulated
ENSG00000211941	14;14	106116635;106117039	106116941;106117204	-;-	473	-5.287625516578729	0.6341634906208912	21.442739726441953	3.6455375919069416e-6	5.484324659097579e-4	Downregulated
ENSG00000235026	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	115126622;115128599;115128604;115130935;115130935;115130935;115130935;115131827;115134190;115135637;115135637;115136315;115138522;115144043;115144247;115144247;115144247;115144247;115144859;115144859;115144859;115144859;115161104;115161104;115161104;115161104	115129507;115129507;115129507;115131101;115131078;115131101;115131101;115131924;115136161;115136161;115136161;115139713;115139754;115144368;115144310;115144368;115144368;115144368;115145027;115145027;115145027;115145027;115161384;115161199;115161385;115161191	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9340	-5.091403607349475	1.8859275187525961	21.40863951795263	3.7109524034287274e-6	5.554150715513003e-4	Downregulated
ENSG00000244437	2;2	89085177;89085642	89085472;89085787	-;-	442	-5.044101997383886	2.1119503946908584	21.39921173066711	3.7292447816248722e-6	5.554150715513003e-4	Downregulated
ENSG00000259129	14;14;14;14;14;14;14;14;14;14;14;14	47764954;47766686;47767065;47767600;47768831;47768831;47789906;47789906;47789906;47789906;47794972;47794972	47767757;47766927;47767268;47767757;47768910;47768910;47789943;47789943;47789943;47789943;47795302;47795092	-;-;-;-;-;-;-;-;-;-;-;-	3253	-5.249060000527454	1.0360064812914855	21.38379438621652	3.7593536410953524e-6	5.571137657079963e-4	Downregulated
ENSG00000044524	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	89107621;89107662;89107676;89127209;89127209;89127209;89209860;89209860;89209860;89340916;89340916;89340916;89341755;89341755;89341755;89395837;89395837;89395837;89399318;89399318;89399318;89407269;89407269;89408067;89408067;89413141;89413141;89419205;89419205;89429106;89429106;89431150;89431150;89449225;89449225;89450177;89450177;89472464;89472464;89479397;89479397	89107836;89107836;89107836;89127273;89127273;89127273;89210520;89210520;89210520;89341071;89341071;89341071;89342090;89342090;89342090;89395961;89395961;89395961;89399480;89400345;89399480;89407371;89407371;89408131;89408131;89413266;89413266;89419390;89419390;89429167;89429167;89431359;89431359;89449374;89449374;89450370;89450370;89472522;89472619;89479659;89482134	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6577	-4.951926623607332	4.210501707488295	21.311734026675467	3.903348849383576e-6	5.755893672108346e-4	Downregulated
ENSG00000072041	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	84859491;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859505;84859713;84860835;84861594;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84863439;84864350;84864354;84864850;84864850;84865524;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867034;84867893;84870285;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870478;84870562;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84872602;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84873087;84874317;84874486;84876281;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84876497;84880179;84880264;84880845;84880891;84882347;84883414;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883859;84883998;84885380;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885435;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84885911;84890795;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891832;84891833;84908938;84910501;84910811;84911713;84911890;84911938;84911938;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912523;84912887;84913287;84913500;84913500	84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84862006;84861867;84862006;84862006;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863601;84863851;84863601;84867193;84864716;84864985;84864985;84868072;84867193;84867193;84867193;84867079;84867193;84868072;84867193;84867193;84867193;84867193;84867193;84867193;84868072;84867193;84868072;84867193;84867193;84867193;84867193;84867193;84869275;84868072;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84870670;84872794;84872794;84872794;84872794;84872794;84872794;84872794;84872794;84872794;84872794;84873328;84872794;84872794;84872794;84873328;84872794;84873328;84872794;84872794;84872794;84873328;84873328;84873264;84873328;84873328;84873328;84873328;84873328;84873328;84873328;84873328;84873328;84873328;84873264;84873328;84873328;84873328;84873328;84873328;84873328;84874346;84874528;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84876607;84884040;84884040;84884040;84884040;84885561;84883443;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84884040;84885561;84884040;84884040;84884040;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885561;84885986;84886068;84886026;84886068;84886068;84886068;84885986;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84886068;84892308;84892308;84892298;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892120;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84892308;84912003;84910717;84911179;84911743;84912003;84912024;84912003;84912763;84912705;84912705;84912705;84912705;84912839;84912705;84912821;84912743;84912770;84912876;84912799;84912825;84912805;84912761;84912767;84912805;84912801;84912705;84912705;84912705;84912827;84912823;84912805;84912805;84912805;84912805;84912805;84912793;84912770;84912743;84912799;84913016;84913316;84913629;84913629	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	20154	-4.959952480715146	3.6606025035605687	21.263296274239075	4.003237941027136e-6	5.852393511252465e-4	Downregulated
ENSG00000270864	16;16	32915074;32915223	32915119;32915536	+;+	360	-7.03682035136126	-1.4241250663220273	21.26035480514603	4.009385849165722e-6	5.852393511252465e-4	Downregulated
ENSG00000109061	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	10492307;10494354;10494569;10494931;10495192;10495950;10496241;10497069;10497287;10497734;10498626;10498974;10500626;10501110;10501594;10501766;10502738;10503006;10504810;10505163;10505388;10505812;10506012;10507886;10508363;10509485;10511839;10512074;10512408;10512681;10512867;10513626;10513821;10514010;10514868;10515926;10516199;10516439;10518240;10518520	10492568;10494449;10494673;10495101;10495317;10496153;10496549;10497193;10497452;10497917;10498822;10499092;10500752;10501499;10501684;10501911;10502914;10503248;10505065;10505299;10505511;10505929;10506099;10507956;10508672;10509655;10511988;10512192;10512546;10512784;10512965;10513689;10513913;10514124;10514895;10516082;10516342;10516682;10518270;10518542	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6023	7.3169715207514665	-1.1633397868296054	21.25160369072066	4.027732466534915e-6	5.852393511252465e-4	Upregulated
